NEWID,GENDER_F,GENDER_M,INTAKE_DSA,INTAKE_DSA (CCA),INTAKE_IP (X),INTAKE_IP (Y),INTAKE_JAE Ordinary Admission,SEC SCHOOL_BUKIT PANJANG GOVT. HIGH SCHOOL,SEC SCHOOL_CATHOLIC HIGH SCHOOL,SEC SCHOOL_CHIJ ST. NICHOLAS GIRLS' SCHOOL,SEC SCHOOL_CHUNG CHENG HIGH SCHOOL (MAIN),SEC SCHOOL_METHODIST GIRLS' SCHOOL (SECONDARY),SEC SCHOOL_NAN HUA HIGH SCHOOL,SEC SCHOOL_SCHOOL X,SEC SCHOOL_SCHOOL Y,SEC SCHOOL__Minority_Sch,KI,FM2,CP2,PH2,CH2,BY2,EL2,ELL2,EC2,EH2,EG2,S1_2,S2_2,S3_2,S4_2,S5_2,EC1,MA3-MOE,PH3-MOE,CH3-MOE,BY3-MOE,S1_3-MOE,Foreign_Lang,H1_Arts,H1_Sci,S2_3_EC3-MOE,MA2,PTS,NO OF CCA,GP/KI,H1,H3,GP/KI_C1,MA2_C1,H1_C1,PTS_C1,PTS_Sec4,AM,EM,CIP HOURS,CCA President,CCA Sec-Treas,CCA Role,CT Rep,CIP Leader,CIP Organiser
20200195,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.3,77.5,1,3,0,5,3,58.8,0,70,-0.218251198,1,1,80,0,1,0,0,0,0
20200196,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2,61.25,1,2,0,5,2,58.7,0,58.75,0.521508685,7,3,32.5,1,0,0,0,1,0
20200198,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.3,72.5,1,4,0,5,4,56.1,0,63.75,0.235257785,2,2,39,0,0,0,0,0,0
20200199,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.6,81.25,1,2,0,5,3,73.2,0,70,-0.67176018,1,1,18,0,0,0,0,0,0
20200200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,43.75,1,2,3,5,4,32.72,0,10,1.691377029,5,1,16,0,0,0,0,0,0
20200201,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.4,86.25,1,1,0,5,2,66.9,0,75,-0.67176018,1,1,86.5,0,0,1,0,1,0
20200202,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,85,1,2,0,5,3,78.7,0,70,-0.67176018,1,1,17.5,0,0,0,0,0,0
20200203,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.4,86.25,1,3,0,5,3,61,0,70,-0.67176018,1,1,95.5,0,0,0,0,0,1
20200204,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.8,86.25,1,1,0,5,2,74.4,0,73.75,-0.859585887,1,1,9,0,0,0,0,0,0
20200205,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3,82.5,2,2,0,5,2,56.9,0,68.75,-0.680856001,1,1,80.5,1,0,0,0,0,0
20200206,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42.9,37.5,1,2,2,5,5,51.1,2,36.25,2.049293714,1,1,28,0,0,1,0,1,0
20200207,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,73.75,1,2,0,5,2,46.9,0,63.75,-0.67176018,1,1,13.8,0,0,0,0,0,0
20200208,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.2,82.5,2,2,0,5,2,58.3,0,66.25,-0.67176018,1,1,31.5,1,0,0,0,0,0
20200209,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41.8,70,1,3,0,5,4,49.2,0,66.25,0.235257785,1,1,34,0,0,0,0,1,0
20200210,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41.2,51.25,2,2,1,5,4,23.7,0,46.25,0.294034285,1,1,11.5,0,0,1,0,0,0
20200211,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,74.6,86.25,1,3,0,2,2,67.7,0,77.5,-0.67176018,1,1,14.5,0,0,0,0,0,0
20200212,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.6,68.75,1,3,0,5,3,45.2,0,60,0.294034285,1,1,32,0,0,0,0,0,0
20200213,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.2,85,1,2,0,5,2,64.4,0,70,-0.437133429,1,1,14,1,0,0,0,0,0
20200214,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.9,70,1,2,0,5,2,45.9,0,58.75,0.651494057,1,1,16,0,1,0,0,0,0
20200215,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87,86.25,1,2,0,1,3,90,0,76.25,-0.745848687,1,1,33,0,0,0,0,0,1
20200216,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91.5,90,1,1,0,3,2,82.7,0,77.5,-0.892082229,1,1,36,0,0,0,0,0,1
20200217,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9,62.5,1,1,0,5,2,33.5,0,48.75,0.294034285,2,1,67,0,0,0,0,0,0
20200218,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52.9,63.75,1,2,0,3,3,60.7,0,63.75,-0.355892572,1,1,81.8,0,0,0,0,0,1
20200219,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.3,78.75,1,2,0,5,3,63.9,0,66.25,-0.518374286,1,1,102,0,0,1,0,0,1
20200220,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,31.25,1,4,0,5,4,38.1,0,36.25,1.918851429,3,1,12.5,0,0,0,0,0,1
20200221,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.4,85,1,2,0,5,4,61.5,0,70,-0.794593201,1,1,25,0,0,0,0,0,1
20200222,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3,86.25,1,3,0,5,3,55.9,0,67.5,-0.404637086,1,1,74,0,0,0,0,1,0
20200223,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,61.25,1,7,0,5,5,54.8,0,63.75,0.235257785,1,1,107,0,0,0,0,1,0
20200224,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.5,72.5,1,3,0,5,3,75,0,63.75,1.382661772,1,2,2,0,0,0,0,0,0
20200225,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,95.8,90,1,1,0,1,1,94.3,0,80,-1.005819429,1,1,90.5,0,0,1,0,0,1
20200226,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.3,83.75,1,3,0,5,2,79.5,0,75,0.781479428,1,1,62.5,0,0,0,0,0,1
20200227,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.3,88.75,1,1,0,5,1,79.8,0,78.75,-1.038315772,1,1,48,0,0,0,0,0,1
20200228,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.2,80,1,2,0,5,5,45.9,0,47.5,-0.632111486,1,1,110.3,0,0,0,0,0,1
20200229,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.7,88.75,1,2,0,5,2,76.2,0,77.5,-0.859585887,1,1,14,0,0,0,0,0,0
20200230,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.9,77.5,1,2,0,5,2,52.6,0,62.5,0.1153044,1,1,45.5,0,0,1,0,0,1
20200231,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4,73.75,1,1,0,5,3,67.8,0,65,-0.063425486,1,1,0,0,0,0,0,0,0
20200232,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,88.5,90,1,1,0,1,1,73.4,0,80,-1.038315772,1,1,121,0,0,1,0,0,0
20200233,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.3,73.75,1,2,0,5,4,57.4,0,66.25,-0.67176018,1,1,27.5,0,1,0,0,0,0
20200234,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71.1,87.5,2,1,0,4,1,75.1,0,80,-0.859585887,1,1,68.5,0,1,0,1,0,1
20200235,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.7,66.25,2,3,0,5,2,50.9,0,67.5,-0.859585887,2,1,114,0,0,1,1,0,1
20200236,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.1,76.25,2,3,0,5,4,68.7,0,67.5,-0.404637086,1,1,28,0,0,1,1,0,0
20200237,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.9,85,1,2,0,5,2,67.2,0,73.75,-0.843337715,1,1,86.5,0,0,0,0,0,1
20200238,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7,58.75,1,2,0,5,4,41.3,0,28.75,2.049293714,2,1,5,0,0,1,0,0,0
20200239,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57.8,83.75,1,2,0,3,3,67.9,0,73.75,-0.063425486,1,1,132,0,0,0,1,0,1
20200240,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85.5,90,2,1,0,2,2,83.5,0,77.5,-0.892082229,1,1,77.5,0,0,1,1,0,1
20200241,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49.7,42.5,1,3,6,5,4,46.5,7,36.25,2.956311679,3,2,15,0,0,1,0,0,0
20200242,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74.7,85,1,2,0,2,4,60.6,0,68.75,-0.67176018,1,1,20.5,0,0,0,0,0,0
20200243,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65.7,82.5,1,1,0,5,2,60.6,0,70,0.1153044,1,2,67,1,0,0,0,0,0
20200244,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.4,53.75,1,2,0,5,3,35.4,0,40,1.187683714,1,2,11,0,0,0,0,0,0
20200245,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.6,76.25,1,2,0,5,2,64.8,0,72.5,0.618997714,1,3,12,0,0,1,0,0,0
20200246,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.8,76.25,1,2,0,5,4,67,0,68.75,-0.437133429,1,1,26,0,0,0,0,0,1
20200247,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.7,87.5,1,2,0,5,2,66.1,0,75,-0.193410858,2,1,17,0,0,0,0,0,1
20200248,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.1,78.75,1,2,0,5,3,47.6,0,57.5,-0.420885258,1,2,10,0,0,0,0,0,0
20200249,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67.4,70,1,6,0,5,6,67.5,0,68.75,0.235257785,1,1,17.5,0,0,0,0,0,0
20200250,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,87,87.5,1,2,0,1,3,90.9,0,76.25,-0.67176018,1,1,131.5,0,0,0,0,0,0
20200251,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32.6,18.75,1,6,4,5,5,40,5,25,3.863329644,1,1,28,0,0,0,0,0,1
20200252,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.4,73.75,1,2,0,5,3,74.7,0,66.25,0.066559885,1,1,62,0,0,1,0,0,1
20200253,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65.1,85,2,2,0,2,3,63,0,76.25,-0.843337715,1,1,24.5,0,0,1,1,0,0
20200254,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36.7,22.5,1,3,5,5,5,23.3,3,12.5,3.543668572,3,2,24,0,0,0,0,0,1
20200255,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.4,88.75,1,2,0,5,1,88.8,0,80,-0.67176018,1,1,57.8,0,0,0,0,0,1
20200256,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.6,87.5,1,2,0,5,2,87,0,77.5,-0.67176018,1,1,47,0,0,0,0,1,0
20200257,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,90,1,1,0,5,1,73.7,0,80,-0.67176018,1,1,2,0,0,0,0,0,0
20200258,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7,76.25,1,2,0,5,2,55.5,0,68.75,-0.404637086,1,1,38,0,0,0,0,0,1
20200259,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,84.1,87.5,1,2,0,2,3,75.9,0,75,-0.177162686,1,1,30,0,0,0,0,0,1
20200260,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70.3,82.5,1,3,0,4,3,79.9,0,76.25,-0.632111486,1,1,36,0,0,0,0,0,1
20200261,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.4,13.75,1,5,7,5,5,44.1,7,22.5,3.863329644,1,2,16,0,0,0,0,0,1
20200262,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.8,76.25,2,4,0,5,3,59.9,0,66.25,0.066559885,1,1,125.8,0,0,1,1,1,0
20200263,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4,73.75,1,3,0,5,3,68.9,0,66.25,1.756369715,5,1,15,0,0,0,0,1,0
20200265,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.9,52.5,1,5,0,5,4,38.8,0,28.75,0.235257785,1,1,95.5,0,0,0,0,0,1
20200266,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74.1,81.25,1,5,0,2,6,73.4,0,71.25,-0.242155372,1,1,67,0,0,0,0,1,0
20200267,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67.9,81.25,1,2,0,3,3,68.4,0,70,-0.218251198,1,1,45.1,0,0,0,0,0,1
20200268,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.3,88.75,1,1,0,5,3,81.4,0,76.25,0.147800742,1,1,29.5,0,0,1,0,0,0
20200269,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,83.75,2,1,0,5,2,65.2,0,65,-0.218251198,1,1,89,0,0,0,0,0,1
20200270,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57.4,83.75,1,2,0,5,3,56.5,0,72.5,-0.518374286,1,1,80,0,0,1,0,0,0
20200271,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,66.25,1,2,0,5,3,60.2,0,61.25,1.740121543,3,3,20.5,0,0,1,0,0,0
20200272,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4,63.75,1,2,0,5,1,49.7,0,68.75,-0.67176018,2,1,24,0,1,0,0,0,1
20200274,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68.2,88.75,2,1,0,1,1,67.6,0,76.25,-1.103308458,1,1,371.5,1,0,0,0,0,1
20200275,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64.5,82.5,2,2,0,5,1,69.9,0,78.75,-0.632111486,1,1,41.2,0,0,1,0,0,1
20200276,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.9,77.5,1,3,0,5,3,70.3,0,71.25,0.618997714,1,1,73,0,1,0,0,0,1
20200277,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3,43.75,1,4,0,5,2,38.8,0,48.75,0.235257785,1,1,171.8,0,0,0,0,1,0
20200278,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64.8,83.75,1,1,0,5,2,46.7,0,66.25,-0.859585887,1,1,32,0,0,1,0,0,0
20200279,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80.1,90,3,1,0,2,3,89.7,0,76.25,-0.177162686,1,1,21,1,1,0,0,0,1
20200280,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60.9,80,2,2,0,4,3,63.9,0,70,-0.218251198,1,1,44,1,0,1,0,0,1
20200281,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49.1,77.5,1,2,0,4,3,63.5,0,76.25,-0.218251198,1,1,91,0,0,1,0,1,0
20200282,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,82.5,1,1,0,3,2,69,0,75,-0.518374286,1,1,0,0,0,1,0,0,0
20200283,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,65,1,3,0,5,5,62.1,0,66.25,0.235257785,2,1,15.5,0,0,1,0,0,0
20200284,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,56.25,2,2,0,5,2,53.6,0,60,0.618997714,1,2,8,0,0,0,0,0,0
20200285,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77.2,87.5,1,2,0,2,3,79.8,0,76.25,-1.184549315,1,1,93.5,0,0,0,0,0,1
20200286,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8,82.5,2,2,0,5,2,70.8,0,75,-1.103308458,1,1,33,0,0,0,0,0,1
20200287,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44.7,76.25,1,2,0,5,2,39.1,0,58.75,0.066559885,3,1,0,0,0,0,0,0,0
20200288,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.3,70,1,2,0,5,3,44.2,0,60,-0.218251198,1,2,31,0,1,0,0,0,0
20200289,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.8,72.5,1,2,0,5,4,59.1,0,48.75,-0.218251198,1,1,193,0,0,0,0,1,0
20200290,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6,88.75,1,1,0,5,1,78.3,0,78.75,-1.168301144,1,1,78.5,0,0,0,0,1,0
20200291,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75.4,83.75,1,2,0,3,2,64.4,0,71.25,0.1153044,1,1,59,0,0,1,0,1,0
20200292,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.4,76.25,1,2,0,5,4,42.6,0,56.25,0.066559885,1,1,45,0,0,0,0,0,1
