NEWID,GENDER_F,GENDER_M,INTAKE_DSA,INTAKE_DSA (CCA),INTAKE_IP (X),INTAKE_IP (Y),INTAKE_JAE Ordinary Admission,SEC SCHOOL_BUKIT PANJANG GOVT. HIGH SCHOOL,SEC SCHOOL_CATHOLIC HIGH SCHOOL,SEC SCHOOL_CHIJ ST. NICHOLAS GIRLS' SCHOOL,SEC SCHOOL_CHUNG CHENG HIGH SCHOOL (MAIN),SEC SCHOOL_METHODIST GIRLS' SCHOOL (SECONDARY),SEC SCHOOL_NAN HUA HIGH SCHOOL,SEC SCHOOL_SCHOOL X,SEC SCHOOL_SCHOOL Y,SEC SCHOOL__Minority_Sch,KI,FM2,CP2,PH2,CH2,BY2,EL2,ELL2,EC2,EH2,EG2,S1_2,S2_2,S3_2,S4_2,S5_2,EC1,MA3-MOE,PH3-MOE,CH3-MOE,BY3-MOE,S1_3-MOE,Foreign_Lang,H1_Arts,H1_Sci,S2_3_EC3-MOE,MA2,PTS,NO OF CCA,GP/KI,H1,H3,GP/KI_C1,MA2_C1,H1_C1,PTS_C1,PTS_Sec4,AM,EM,CIP HOURS,CCA President,CCA Sec-Treas,CCA Role,CT Rep,CIP Leader,CIP Organiser
20180099,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51.5,60,1,4,3,5,5,47.8,2,48.75,3.825781816,2,1,72.5,0,0,0,0,0,0
20180100,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,71.25,1,2,0,5,3,49.5,0,57.5,0.769754236,1,1,60.5,0,0,0,0,0,1
20180101,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,76.25,1,4,0,5,4,61,0,61.25,0.408642919,2,1,54.3,0,0,1,0,0,0
20180102,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85.5,88.75,2,2,0,2,2,75.6,0,77.5,-0.588024316,1,1,154,0,0,0,0,0,1
20180103,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.5,78.75,1,5,2,5,6,47.3,6,42.5,1.289754533,1,1,119.5,0,0,1,1,1,0
20180104,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5,75,1,4,0,5,4,53.5,0,57.5,0.596420804,2,1,38,0,0,1,0,0,0
20180105,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5,78.75,1,2,0,5,3,68.2,0,67.5,-0.154690736,3,1,12,1,0,0,0,0,0
20180106,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65.5,81.25,1,2,0,2,3,51.1,0,63.75,0.264198392,1,1,41.8,0,1,0,0,0,1
20180108,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,80,2,3,0,5,2,45.1,0,61.25,-0.827665355,1,1,61,0,0,0,0,0,1
20180109,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5,75,1,2,0,5,1,45.5,0,65,-0.245984459,1,1,22.8,1,0,0,0,0,0
20180110,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,73.75,1,3,0,5,3,50.5,0,63.75,-0.245984459,1,1,50.5,0,0,0,0,0,1
20180111,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,72.5,1,2,0,5,3,54.8,0,60,0.047531602,3,2,24.5,0,0,1,0,0,0
20180112,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70,85,1,3,0,4,3,53.3,0,72.5,0.335696438,1,1,137.4,0,0,0,0,1,0
20180113,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67.5,1,2,0,5,5,42.5,0,50,0.336420655,1,1,18.5,0,0,0,0,0,0
20180114,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5,72.5,1,3,0,5,4,51.6,0,60,0.206420581,2,1,53.5,0,0,0,0,0,0
20180115,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,73.5,82.5,2,4,0,4,5,68.9,0,73.75,-0.515802053,1,1,140.8,0,0,0,0,1,0
20180116,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,85,1,2,0,5,6,68.6,0,62.5,0.335696438,2,1,81.8,0,0,0,0,0,0
20180117,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68,76.25,1,6,0,5,5,53.7,0,58.75,-0.245984459,1,1,108.5,0,0,1,0,0,1
20180118,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56.5,68.75,1,3,2,5,4,36.5,2,30,2.040866072,3,3,38.2,0,0,1,0,0,0
20180119,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,87.5,1,2,0,5,2,74.8,0,77.5,-0.429135337,1,1,33,0,0,0,0,0,0
20180120,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,55.5,78.75,0,4,1,5,5,40.7,0,50,-0.245984459,1,1,68,0,0,0,0,0,0
20180121,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5,86.25,1,1,0,5,1,31.5,0,57.5,-0.429135337,1,1,81.3,0,1,0,0,0,0
20180122,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52.5,68.75,1,3,0,5,3,49.3,0,58.75,-0.827665355,1,2,70.3,0,0,0,0,1,0
20180123,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,78.75,1,5,2,5,6,55,2,56.25,0.134198318,2,1,90,0,0,0,0,0,1
20180124,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86,87.5,1,2,0,2,3,78.4,0,76.25,-0.530246505,1,1,45.5,0,0,0,0,0,0
20180125,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84,85,1,4,0,2,5,76.6,0,66.25,-0.111357378,1,1,21,0,0,0,0,0,0
20180126,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38.5,43.75,1,3,3,5,4,26.8,0,23.75,1.318643438,2,2,5,0,0,0,0,0,0
20180127,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.5,85,2,2,0,5,3,69.2,0,70,-0.241357452,1,1,54,1,0,0,0,0,0
20180128,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,62.5,1,5,0,5,6,43.3,0,35,0.335696438,1,2,86.5,0,0,0,0,0,1
20180130,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5,75,1,2,0,5,4,37.4,0,48.75,0.625309709,3,2,241.8,0,0,0,0,1,0
20180132,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.5,75,2,2,0,5,2,43.2,0,58.75,0.841976499,4,1,125.3,0,0,0,0,1,0
20180133,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,42,57.5,1,4,0,4,3,48.7,0,57.5,1.203087816,5,1,185.6,0,0,1,0,0,0
20180134,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,77.5,1,2,0,5,3,46.1,0,50,0.957532121,2,1,117.5,1,0,0,0,0,0
20180135,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46,82.5,1,1,0,5,1,38,0,65,-0.827665355,2,1,212.3,1,0,0,0,1,0
20180136,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.5,1,4,0,5,4,50.4,0,62.5,-0.241357452,3,1,138,0,1,0,0,1,0
20180137,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,77.5,1,3,0,5,3,57.3,0,63.75,-0.429135337,1,1,89,0,0,0,0,0,1
20180138,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.5,88.75,1,2,0,5,3,70.7,0,75,-0.827665355,1,1,14.8,0,0,1,0,0,0
20180139,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,36.25,1,3,0,5,4,32.9,0,31.25,-0.270246357,3,2,19,0,0,0,0,0,0
20180140,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,78.75,1,3,0,5,3,45.6,0,57.5,1.333087891,3,2,98,0,0,1,0,0,1
20180141,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5,62.5,1,3,0,5,4,45.6,0,43.75,0.769754236,4,2,37.5,0,0,0,0,0,0
20180142,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54,71.25,1,4,2,5,5,45.9,0,50,1.318643438,2,1,57.5,0,0,0,0,0,0
20180143,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5,67.5,1,6,0,5,5,48.7,0,53.75,0.917377334,2,1,181.5,0,0,0,1,1,0
20180144,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,71.25,2,4,0,5,4,57.3,0,62.5,-0.827665355,1,1,35.2,0,0,0,0,0,0
20180145,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,65,2,5,0,5,4,42.7,0,43.75,1.49197687,3,2,14.5,0,0,0,0,0,0
20180146,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78,87.5,3,2,0,3,2,72,0,77.5,-0.963580086,1,1,62,0,0,0,0,0,1
20180147,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,45,1,3,0,5,4,28.1,0,43.75,1.130865553,6,1,88,0,0,0,0,0,1
20180148,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.5,22.5,1,4,4,5,5,34,0,20,-0.245984459,2,1,61.2,0,0,0,1,0,0
20180149,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42.5,35,0,2,3,5,3,23.5,3,20,0.596420804,1,1,56.5,0,0,0,0,0,0
20180150,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,57.5,1,5,0,5,5,56.2,0,50,-0.245984459,2,1,42,0,0,0,0,0,0
20180151,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5,60,1,3,0,5,4,45.5,0,38.75,0.335696438,1,1,62.5,0,0,0,0,0,0
20180152,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,88.75,2,1,0,2,2,71.6,0,77.5,-0.819135559,1,1,112.5,0,0,0,0,0,1
20180153,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5,90,2,1,0,5,2,67.3,0,75,-1.108024613,1,1,33,0,0,0,0,0,1
20180154,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5,70,2,2,0,5,1,48.8,0,62.5,0.206420581,3,1,164.8,1,0,0,0,0,1
20180155,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,72.5,1,3,0,5,3,48.6,0,58.75,-0.588024316,1,1,69,0,0,0,0,1,0
20180156,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5,82.5,1,2,0,5,4,64.8,0,65,0.596420804,1,1,122,0,0,0,0,0,0
20180157,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,78.75,1,4,0,5,4,66.4,0,67.5,-0.245984459,1,1,31.5,0,0,0,0,0,0
20180158,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69.5,85,1,3,0,5,3,62.4,0,63.75,0.336420655,1,1,82.2,0,0,0,0,0,1
20180159,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.5,90,1,1,0,5,1,73.9,0,80,-1.108024613,1,1,126.5,1,0,0,0,0,1
20180160,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,56.25,1,4,0,5,3,38.7,0,60,-0.827665355,1,2,24.5,1,0,0,0,0,0
20180161,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,75,1,3,0,5,3,57.4,0,57.5,1.318643438,3,1,55.5,1,0,0,0,0,0
20180162,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5,76.25,1,2,0,5,4,38.7,0,56.25,-0.827665355,2,1,149,0,0,0,0,1,0
20180163,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5,73.75,1,3,0,5,3,44.1,0,50,-0.992468991,1,1,106.5,0,0,0,0,0,1
20180164,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.5,80,1,2,0,5,2,59,0,73.75,-0.827665355,1,1,82,0,0,0,0,0,1
20180165,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,67.5,2,3,0,5,3,44.8,0,52.5,0.52419854,1,1,132.5,0,0,1,1,0,0
20180166,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,68.75,1,3.6,0,5,4,72.8,0,66.25,0.917377334,1,1,25.1,0,0,0,0,0,0
20180167,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,75,1,3,0,5,4,52.8,0,60,0.047531602,1,1,35.8,1,0,0,0,1,0
20180168,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5,72.5,1,4,0,5,3,48.3,0,66.25,-0.245984459,1,1,33.3,0,0,0,0,0,0
20180169,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,73.75,2,3,0,5,3,59.5,0,67.5,0.365309561,2,1,21.5,0,0,0,0,1,0
20180170,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5,71.25,1,2,0,5,4,60.4,0,58.75,-0.313579715,1,1,38.8,0,0,0,0,0,1
20180171,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,47.5,1,5,0,5,5,55.2,0,47.5,-0.827665355,1,1,18.5,0,0,0,0,0,0
20180173,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36.5,26.25,1,4,5,5,6,27.7,0,17.5,0.335696438,1,1,156,0,0,0,0,0,1
20180174,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.5,85,1,2,0,5,4,53.1,0,61.25,-0.827665355,1,1,42.8,0,0,0,0,0,0
20180175,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,62.5,1,4,0,5,3,49.8,0,56.25,-0.827665355,1,1,56,1,0,0,0,0,1
20180176,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62.5,73.75,1,3,2,5,4,72.3,0,61.25,0.235309487,1,1,30,0,0,0,0,0,0
20180177,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,87.5,1,3,0,5,3,56.5,0,75,-0.674691032,1,1,37.5,0,0,0,0,0,0
20180178,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,72.5,1,3,0,5,4,48.8,0,62.5,-0.827665355,1,1,55.5,0,0,0,0,0,0
20180179,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88.5,87.5,1,2,0,3,4,80.4,0,75,-1.209135782,1,1,22.5,0,1,0,0,0,0
20180180,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,85,1,2,0,5,3,67.8,0,75,-1.180246876,1,1,190.5,0,0,0,0,0,1
20180182,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4,17.5,1,3,0,5,4,45.4,5,41.25,0.957532121,5,1,143.3,0,1,0,0,0,1
20180183,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,67.5,1,2,0,5,2,36.6,0,43.75,0.335696438,1,1,73.5,0,0,0,0,0,1
20180184,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5,61.25,1,5,0,5,5,58.5,0,58.75,-0.827665355,1,1,48.5,0,0,0,0,0,1
20180185,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.5,76.25,2,3,0,5,3,47.3,0,52.5,-0.245984459,1,1,59.5,0,0,0,0,0,0
20180186,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5,82.5,1,2,0,5,3,63.3,0,67.5,-0.674691032,1,1,20.5,0,0,1,0,0,0
20180187,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5,78.75,1,2,0,5,3,55.4,0,60,0.68308752,2,1,105.5,0,0,0,0,0,1
20180188,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,71.25,1,2,0,5,1,65.8,0,76.25,-1.25246914,1,1,53.8,0,0,0,0,1,0
20180189,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.5,80,1,2,0,5,3,54.6,0,72.5,0.408642919,1,1,66,1,0,0,0,0,0
20180190,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,73.75,2,2,1,5,4,43.5,1,56.25,-0.039135114,1,1,118.9,0,0,0,0,0,1
20180191,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.5,68.75,2,3,0,5,3,46.8,0,47.5,-0.920246728,1,1,55.5,0,0,1,1,0,1
20180192,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,81.25,1,1,0,3,2,53.2,0,68.75,-0.385801979,3,1,123.8,0,0,1,0,0,1
20180193,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87.5,85,1,3,1,5,3,71.4,0,68.75,-0.356913073,1,1,79.5,0,0,0,0,0,1
20180194,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,53.75,1,2,0,5,3,30.5,0,40,1.499058231,2,1,12.8,0,0,0,0,0,0
20180195,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.5,17.5,1,4,6,5,6,28.8,0,15,-0.245984459,1,1,56,0,0,0,0,0,0
20180196,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45.8,55,1,4,3,5,4,39.8,5,41.25,3.297533455,5,1,119.5,0,0,0,0,0,0
20180197,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,86.25,1,2,0,5,2,58.6,0,73.75,-0.588024316,1,1,12,0,0,0,0,0,0
20180198,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58.75,1,2,0,5,3,53.7,0,58.75,-0.12580183,1,1,74.8,0,0,1,0,0,0
