NEWID,GENDER_F,GENDER_M,INTAKE_DSA,INTAKE_DSA (CCA),INTAKE_IP (X),INTAKE_IP (Y),INTAKE_JAE Ordinary Admission,SEC SCHOOL_BUKIT PANJANG GOVT. HIGH SCHOOL,SEC SCHOOL_CATHOLIC HIGH SCHOOL,SEC SCHOOL_CHIJ ST. NICHOLAS GIRLS' SCHOOL,SEC SCHOOL_CHUNG CHENG HIGH SCHOOL (MAIN),SEC SCHOOL_METHODIST GIRLS' SCHOOL (SECONDARY),SEC SCHOOL_NAN HUA HIGH SCHOOL,SEC SCHOOL_SCHOOL X,SEC SCHOOL_SCHOOL Y,SEC SCHOOL__Minority_Sch,KI,FM2,CP2,PH2,CH2,BY2,EL2,ELL2,EC2,EH2,EG2,S1_2,S2_2,S3_2,S4_2,S5_2,EC1,MA3-MOE,PH3-MOE,CH3-MOE,BY3-MOE,S1_3-MOE,Foreign_Lang,H1_Arts,H1_Sci,S2_3_EC3-MOE,MA2,PTS,NO OF CCA,GP/KI,H1,H3,GP/KI_C1,MA2_C1,H1_C1,PTS_C1,PTS_Sec4,AM,EM,CIP HOURS,CCA President,CCA Sec-Treas,CCA Role,CT Rep,CIP Leader,CIP Organiser
20190169,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.5,80,2,2,0,5,4,50.3,0,53.75,-0.525881296,1,1,66,0,0,1,1,0,1
20190170,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,88.75,2,2,0,5,3,59.3,0,76.25,-0.826725705,1,1,97,0,0,0,0,0,1
20190171,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86,90,1,1,0,1,3,90,0,77.5,-0.826725705,1,1,89.8,1,0,0,0,1,0
20190172,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,83.75,1,1,0,2,2,58.34,0,66.25,-0.826725705,1,1,150.5,0,1,0,0,0,0
20190173,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.5,52.5,1,3,0,5,4,45.9,0,57.5,0.607428602,1,1,5.5,0,0,0,0,0,0
20190174,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,76.25,1,4,0,5,3,62.8,0,58.75,0.195460543,1,1,67,0,1,0,0,0,0
20190175,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,75,1,2,0,5,2,47,0,62.5,0.033218254,2,1,28.5,0,0,1,0,0,0
20190176,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5,67.5,1,3,0,5,3,53.6,0,55,0.607428602,2,1,30,0,0,0,0,0,1
20190177,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5,73.75,3,3,0,5,5,52.4,0,55,0.706553668,1,1,121,1,0,0,0,0,1
20190178,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,81.25,1,2,0,5,5,38.6,0,45,-0.826725705,2,1,70,0,0,0,0,0,0
20190179,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78,86.25,1,2,0,3,3,61.2,0,72.5,-0.873429664,1,1,90.8,0,0,0,0,0,0
20190180,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.5,42.5,1,2,2,5,3,27.8,0,17.5,0.6225394,4,3,38,0,0,0,0,0,1
20190181,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.5,88.75,1,1,0,5,2,69.2,0,73.75,0.033218254,1,1,41.5,0,0,1,0,0,1
20190182,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,73.75,1,2,0,5,2,60.8,0,68.75,0.531874608,1,1,41,1,0,0,0,0,0
20190183,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5,72.5,1,2,0,5,4,51.8,0,60,0.195460543,2,2,50.2,0,0,0,0,0,1
20190184,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,82.5,1,1,0,5,3,57,0,66.25,-0.133000531,4,1,25,0,0,0,0,0,0
20190185,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5,86.25,2,1,0,5,2,52.8,0,68.75,-1.14542404,1,1,227,0,0,0,0,0,1
20190186,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51.5,63.75,1,2,0,5,4,32.6,0,48.75,-0.495659699,1,1,55.5,0,1,0,1,0,1
20190187,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,60,1,3,0,5,3,29.7,0,45,0.195460543,2,1,55,0,0,0,0,0,0
20190188,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82,87.5,2,2,0,2,3,80.4,0,76.25,-0.315632581,1,1,42,0,0,0,0,0,0
20190189,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5,82.5,1,2,0,5,3,64.7,0,71.25,-0.888540463,1,1,45,0,0,0,0,0,0
20190190,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,90,3,1,0,5,2,54.6,0,73.75,-0.571213692,2,2,367.4,0,0,1,1,1,0
20190191,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,79.5,87.5,2,2,0,3,3,64,0,72.5,-0.888540463,1,1,45,0,0,0,0,0,1
20190192,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,67.5,2,2,0,5,3,58.3,0,66.25,-0.315632581,2,1,96,0,0,1,1,0,1
20190193,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5,66.25,1,4,0,5,4,50.7,0,58.75,1.468744124,4,1,46,0,0,1,0,0,0
20190194,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68,82.5,2,2,0,3,4,71.8,0,73.75,-0.420105705,1,1,35.8,0,0,0,0,0,1
20190195,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,80,1,2,0,5,2,50,0,65,-0.057446538,4,1,41.5,0,0,0,0,0,1
20190196,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56,72.5,2,4,0,4,3,61.5,0,71.25,-0.133000531,1,1,10,0,0,1,0,0,0
20190197,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,72.5,2,2,0,5,5,41.8,0,40,0.229658636,1,1,76.5,0,0,0,0,0,0
20190198,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,76.25,1,2,0,5,2,40,0,48.75,0.607428602,3,2,7.5,0,0,0,0,0,0
20190199,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,75,1,3,0,5,5,58.2,0,61.25,-0.722321678,1,1,17,0,0,0,0,0,1
20190200,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,76,86.25,1,3,0,2,3,77.4,0,76.25,-0.299219316,1,1,85,0,0,0,0,0,1
20190201,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,71.25,1,2,0,5,3,49.4,0,53.75,-0.14811133,1,1,11,0,0,0,0,0,0
20190203,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,88.75,1,1,0,5,3,66.6,0,71.25,-1.054759248,1,1,63,0,0,1,0,0,1
20190204,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,73.75,1,4,0,5,4,51.8,0,56.25,0.195460543,1,1,29,0,0,1,0,0,0
20190205,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.5,88.75,1,1,0,5,2,57.6,0,77.5,-0.873429664,1,1,104,0,0,0,0,0,0
20190206,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5,66.25,1,3,0,5,5,50.1,0,53.75,1.28741454,3,1,10,0,0,1,0,0,0
20190207,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,67.5,1,2,0,5,4,45.3,0,51.25,-0.315632581,1,2,183.8,0,0,0,0,0,1
20190208,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,58.75,1,3,0,5,4,41.3,0,51.25,-0.826725705,1,1,17,0,0,0,0,0,0
20190209,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,78.75,2,3,0,5,3,54.6,0,63.75,0.410988219,1,1,8,0,0,0,0,0,0
20190210,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71.5,87.5,2,2,0,2,3,55.8,0,71.25,-0.571213692,1,1,51.2,0,0,1,0,0,1
20190211,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74,90,1,1,0,2,3,64,0,73.75,-0.826725705,1,1,22,0,0,1,0,0,0
20190213,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,78.75,1,2,0,5,5,59,0,62.5,-0.631656886,1,1,11,0,0,0,0,0,0
20190214,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,81.25,2,2,0,5,4,68.3,0,67.5,-0.826725705,1,1,19,0,0,0,0,0,1
20190215,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48.5,68.75,1,2,3,5,4,40,4,45,1.801181694,3,3,14,0,0,1,0,0,0
20190216,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,77.5,2,2,0,5,2,55.7,0,67.5,-0.14811133,1,1,92.5,0,0,1,1,0,1
20190217,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,83.5,78.75,2,5,0,3,6,70.6,0,60,0.195460543,1,1,126.3,0,0,0,0,0,1
20190218,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78.5,90,2,1,0,1,1,87.3,0,80,-1.220978033,1,1,49,0,0,0,0,1,0
20190219,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,78.75,1,2,1,5,4,43.3,1,53.75,2.23983304,1,2,53.5,1,0,0,0,0,0
20190220,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,61.25,1,3,0,5,6,46.5,0,47.5,-0.826725705,1,1,15,0,0,0,1,0,0
20190221,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,72.5,0,2,0,5,3,46.1,0,50,0.195460543,1,2,80.2,0,0,0,0,0,1
20190222,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,78.75,1,2,0,5,2,59.5,0,70,-0.420105705,1,1,90,0,0,0,0,0,0
20190223,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,73.75,1,3,0,5,4,61.9,0,63.75,-0.826725705,2,1,39,0,1,0,0,0,1
20190224,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.5,65,1,3,0,5,6,41,0,50,0.879422977,2,1,37,0,0,0,0,0,1
20190225,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,70,1,2,0,5,3,37.5,0,50,0.195460543,2,1,57,0,0,0,0,0,0
20190226,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,37.5,2,3,5,5,2,28.1,3,26.25,3.773112413,5,3,127,1,0,0,0,1,0
20190227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5,83.75,1,3,0,5,3,55.2,0,67.5,-0.571213692,1,1,9.8,1,0,0,0,0,0
20190228,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,56.25,1,2,0,5,3,43.6,0,47.5,-0.435216504,2,1,25,0,0,0,0,0,0
20190229,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5,82.5,1,1,0,5,1,58.1,0,72.5,0.706553668,1,1,77,0,1,0,0,0,0
20190230,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,67.5,1,2,0,5,3,61.5,0,60,-0.117889733,1,1,15.8,0,0,1,0,0,1
20190231,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,71.25,1,3,0,5,4,41.9,0,56.25,0.123883045,3,3,80,0,0,0,0,1,0
20190232,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31.5,45,1,2,3,5,3,36.2,0,22.5,0.698093393,1,3,58.5,0,0,0,0,0,0
20190233,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5,85,1,2,0,5,3,61.9,0,73.75,-0.888540463,1,1,90.8,1,0,0,1,0,0
20190234,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,87.5,1,1,0,2,1,66.3,0,77.5,-1.326753623,1,1,148,0,0,0,0,1,0
20190235,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,80,1,1,0,5,3,62.8,0,70,-0.826725705,1,1,44.2,0,0,0,0,0,1
20190236,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42.5,67.5,1,3,0,4,3,48.5,0,63.75,1.393190131,1,1,70.8,0,0,0,0,0,1
20190237,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,58.75,1,3,2,5,4,41.3,5,51.25,1.922068083,4,3,38.5,0,0,0,0,0,1
20190238,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74.5,81.25,1,2,0,5,4,75.9,0,71.25,-0.315632581,1,1,54,0,0,0,0,0,1
20190239,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,25,1,4,7,5,4,26.3,3,13.75,2.677608014,3,4,8,0,0,0,0,0,0
20190240,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74,72.5,1,3,0,3,3,80.1,0,72.5,-0.826725705,1,1,13.5,0,0,0,0,0,0
20190241,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,56.25,1,2,0,5,4,43.1,0,56.25,0.033218254,1,1,4,0,0,0,0,0,0
20190242,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5,82.5,2,2,0,5,3,63.9,0,63.75,0.864312178,1,1,22.5,0,0,0,0,0,1
20190243,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,75,1,3,0,5,3,60.1,0,66.25,-0.465438101,1,1,15,0,0,1,0,0,0
20190244,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,37.5,1,5,0,5,5,36,0,50,-0.826725705,1,1,234,0,0,0,0,1,0
20190245,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5,51.25,1,2,0,5,4,33,0,26.25,0.713204192,4,1,42.5,0,0,0,0,0,1
20190246,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,73.75,1,2,0,5,4,52.9,0,63.75,-0.315632581,1,1,112.2,0,0,0,0,0,1
20190247,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29.5,60,1,3,0,5,5,45,0,55,0.531874608,1,2,66,0,0,0,0,0,1
20190248,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,68.75,1,2,0,5,2,57.4,0,71.25,-1.054759248,1,1,64.5,1,0,0,0,0,1
20190249,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,31.25,1,3,5,5,5,29.1,0,15,-0.315632581,2,2,43,0,0,0,0,0,0
20190250,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62.5,82.5,2,2,0,5,2,64,0,72.5,-1.054759248,1,1,77,0,0,1,0,0,1
20190251,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5,83.75,1,1,0,5,2,41.7,0,63.75,1.28741454,4,4,6.5,0,0,0,0,0,0
20190252,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.5,88.75,1,2,0,5,2,78.4,0,78.75,-1.175645637,1,1,8,1,0,0,0,0,0
20190253,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,78.75,1,3,0,5,3,55.2,0,61.25,0.195460543,1,1,99,0,0,0,0,0,1
20190254,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42.5,43.75,1,3,4,5,4,40,3,33.75,2.750926165,2,1,34,0,0,1,0,0,0
20190255,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5,72.5,1,1,0,5,2,44.7,0,45,-0.525881296,1,1,19,0,0,0,0,0,0
20190256,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,82.5,1,2,0,5,4,62.3,0,63.75,-0.826725705,1,1,7,0,0,0,0,0,1
20190257,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5,42.5,2,3,0,5,5,38.2,0,35,0.195460543,1,1,55,0,0,0,0,0,1
20190258,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,85,1,2,0,5,4,70.4,0,70,-0.631656886,1,1,2.5,0,0,0,0,0,0
20190259,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5,63.75,1,2,0,5,3,37.5,0,47.5,1.453633325,3,3,6,0,0,0,0,0,0
20190261,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48,31.25,1,3,7,5,3,31.4,5,30,1.922068083,3,1,18,1,0,0,0,0,0
20190263,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,82.5,1,3,0,5,3,52,0,70,-0.133000531,1,1,35.5,0,0,0,0,0,1
20190264,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,81.25,1,2,0,5,3,36.6,0,30,-0.81298647,1,1,6,0,1,0,0,0,0
20190265,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,58.75,1,2,0,5,2,54.9,0,46.25,-0.465438101,1,1,59,0,0,0,0,0,1
20190266,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,77.5,2,2,0,5,4,74.4,0,58.75,-0.631656886,1,1,26,0,1,0,1,0,1
20190267,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73,88.75,2,1,0,2,2,79.3,0,75,-0.979205255,1,1,169.7,0,0,1,0,1,0
20190268,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,77.5,0,4,0,5,4,56.5,0,66.25,0.033218254,1,1,8,0,0,0,0,0,0
